Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
11-09-2019,AARTIIND,EQ,1584.7,1601,1603,1578,1595.55,1598.7,1592.77,35747,5.69368E+12,3233,24731,0.6918
12-09-2019,AARTIIND,EQ,1598.7,1604.9,1608.95,1570,1581.6,1585.15,1596,28101,4.48492E+12,4530,20574,0.7321
13-09-2019,AARTIIND,EQ,1585.15,1585.15,1599.95,1576,1578,1583.3,1585.28,15828,2.50917E+12,1336,9693,0.6124
16-09-2019,AARTIIND,EQ,1583.3,1589.9,1589.9,1555,1557.4,1559.9,1564.41,96244,1.50565E+13,5794,85159,0.8848
17-09-2019,AARTIIND,EQ,1559.9,1559.9,1570,1537,1542,1545.6,1551.36,27154,4.21256E+12,3151,19192,0.7068
18-09-2019,AARTIIND,EQ,1545.6,1558,1563,1525.2,1558,1559.5,1549.54,42095,6.5228E+12,4315,24439,0.5806
19-09-2019,AARTIIND,EQ,1559.5,1565,1570,1537.3,1550.2,1543.95,1557.27,23347,3.63576E+12,2164,16220,0.6947
20-09-2019,AARTIIND,EQ,1543.95,1541.1,1629,1530.05,1623.5,1623.8,1587.52,109221,1.7339E+13,11438,71149,0.6514
23-09-2019,AARTIIND,EQ,1623.8,1679,1700,1662.1,1675,1674.15,1687.95,122929,2.07498E+13,6923,95717,0.7786
24-09-2019,AARTIIND,EQ,1674.15,1687,1687,1632.65,1642,1637.8,1654.62,60505,1.00113E+13,7389,41155,0.6802
25-09-2019,AARTIIND,EQ,1637.8,1655,1655,1615,1619.1,1619.75,1622.64,154339,2.50437E+13,6186,140821,0.9124
26-09-2019,AARTIIND,EQ,1619.75,1629.85,1649.95,1596.05,1600,1602.9,1617.05,85277,1.37897E+13,7636,64955,0.7617
27-09-2019,AARTIIND,EQ,1602.9,839,839.9,809,814.45,813.3,816.94,131473,1.07405E+13,9816,79553,0.6051
30-09-2019,AARTIIND,EQ,813.3,835,835,797,800,800.7,815.27,101866,8.3048E+12,13814,67753,0.6651
01-10-2019,AARTIIND,EQ,800.7,808.2,808.75,743.1,759.9,758.85,766.06,217141,1.66344E+13,16687,153305,0.706
03-10-2019,AARTIIND,EQ,758.85,759.95,760,741.15,749.95,748.9,748.94,110544,8.2791E+12,9267,76444,0.6915
04-10-2019,AARTIIND,EQ,748.9,750,799,741,749.5,758.85,755.81,227827,1.72194E+13,7480,173056,0.7596
07-10-2019,AARTIIND,EQ,758.85,762.8,762.8,742.25,755,753.6,752.37,42696,3.21233E+12,4736,22383,0.5242
09-10-2019,AARTIIND,EQ,753.6,758.3,779,746,757.05,759.75,757.71,133905,1.01462E+13,5028,102138,0.7628
10-10-2019,AARTIIND,EQ,759.75,764.5,775,761,765,765.15,766.59,40187,3.0807E+12,4194,19249,0.479
11-10-2019,AARTIIND,EQ,765.15,770.25,776,755,768,769.5,767.33,39793,3.05345E+12,3854,22238,0.5588
14-10-2019,AARTIIND,EQ,769.5,774.55,783.2,757,770.1,770.85,771.97,168979,1.30447E+13,6026,141485,0.8373
15-10-2019,AARTIIND,EQ,770.85,771.1,775,753,753.1,758.75,763.54,76417,5.83471E+12,14072,56303,0.7368
16-10-2019,AARTIIND,EQ,758.75,759,767,753.1,761,762.95,759.1,121572,9.22848E+12,7628,95983,0.7895
17-10-2019,AARTIIND,EQ,762.95,767.95,767.95,750.4,757.45,756.45,754.81,264886,1.9994E+13,17242,225627,0.8518
18-10-2019,AARTIIND,EQ,756.45,758.5,808,758.5,807,804.55,790.89,169263,1.33869E+13,6939,104511,0.6174
22-10-2019,AARTIIND,EQ,804.55,810,827.4,804.55,823,821.95,813.49,209498,1.70425E+13,10778,151269,0.7221
23-10-2019,AARTIIND,EQ,821.95,828,854.85,823.15,840.25,840.95,841.11,140326,1.1803E+13,10277,86149,0.6139
24-10-2019,AARTIIND,EQ,840.95,847.85,879.1,840.95,867,868.55,866.31,223597,1.93705E+13,14477,134449,0.6013
25-10-2019,AARTIIND,EQ,868.55,870,892,855,869,869.95,869.88,121764,1.0592E+13,7199,80074,0.6576
27-10-2019,AARTIIND,EQ,869.95,882,888,865.05,876.1,877.55,877.78,22544,1.97886E+12,2183,16131,0.7155
29-10-2019,AARTIIND,EQ,877.55,887,887,855.05,876,875.15,878.71,103890,9.12889E+12,4194,74936,0.7213
30-10-2019,AARTIIND,EQ,875.15,870.1,879.7,844,870,870.35,873.16,98961,8.64092E+12,3595,75950,0.7675
31-10-2019,AARTIIND,EQ,870.35,876,884.85,860,880,876.5,874.35,204033,1.78397E+13,10109,165018,0.8088
01-11-2019,AARTIIND,EQ,876.5,881.95,881.95,870,872,877.4,876.09,53188,4.65975E+12,4797,34431,0.6473
04-11-2019,AARTIIND,EQ,877.4,870,879.95,850,853.5,852.1,863.93,78171,6.75346E+12,7109,49925,0.6387
05-11-2019,AARTIIND,EQ,852.1,850.3,869.8,838,844.6,845,857.15,73911,6.33532E+12,3362,49668,0.672
06-11-2019,AARTIIND,EQ,845,855,855,817,819.95,819.05,826.97,74497,6.16066E+12,7191,46173,0.6198
07-11-2019,AARTIIND,EQ,819.05,823,834,805,825,819.55,820.02,150177,1.23149E+13,5357,96657,0.6436
08-11-2019,AARTIIND,EQ,819.55,819.9,822.4,808.1,811.1,812.2,815.3,51620,4.20857E+12,3141,26551,0.5144
11-11-2019,AARTIIND,EQ,812.2,812.3,820,807.4,820,815.9,814.79,167913,1.36814E+13,11274,133642,0.7959
13-11-2019,AARTIIND,EQ,815.9,815.9,820,805.1,814,814.45,813.01,58073,4.7214E+12,4781,28547,0.4916
14-11-2019,AARTIIND,EQ,814.45,807.3,809.95,791.1,799,799,803.69,139999,1.12515E+13,4778,113559,0.8111
15-11-2019,AARTIIND,EQ,799,808,818,801,803.05,805.2,808.65,45710,3.69635E+12,2622,27920,0.6108
18-11-2019,AARTIIND,EQ,805.2,814.85,840,805.25,835,834.8,822.99,137066,1.12804E+13,5866,80294,0.5858
19-11-2019,AARTIIND,EQ,834.8,835,855,816,836,841.5,839.25,269118,2.25857E+13,9753,172373,0.6405
20-11-2019,AARTIIND,EQ,841.5,848.9,857.5,833.1,851,847.75,847.61,94048,7.9716E+12,4803,41256,0.4387
21-11-2019,AARTIIND,EQ,847.75,851,854.65,835.15,839,843.5,849.13,116576,9.89881E+12,2661,94436,0.8101
22-11-2019,AARTIIND,EQ,843.5,848.9,851,823,824,825.55,832.08,46056,3.83221E+12,3229,23819,0.5172
25-11-2019,AARTIIND,EQ,825.55,830,833.75,810,817,816.65,817.85,56560,4.62577E+12,5834,31342,0.5541
26-11-2019,AARTIIND,EQ,816.65,823.8,834.9,795,795,798.15,809.04,122321,9.89632E+12,10146,82554,0.6749
27-11-2019,AARTIIND,EQ,798.15,798.2,821.1,797,819.95,817.45,808.02,104469,8.44133E+12,4878,65248,0.6246
28-11-2019,AARTIIND,EQ,817.45,819,855,808.6,841.6,847.8,835.03,104629,8.73682E+12,5472,62747,0.5997
29-11-2019,AARTIIND,EQ,847.8,848.5,854.8,825,840,843.65,844.95,95209,8.0447E+12,9415,51267,0.5385
02-12-2019,AARTIIND,EQ,843.65,843.65,843.65,822.45,826.8,827.25,832.26,83360,6.93773E+12,6489,50264,0.603
